timestamp,model,task,item_id,role,prompt_tokens,completion_tokens,latency_seconds,estimated_cost_usd,error
2026-09-11T20:54:13,qwen-3.6-27b,fairness,age_promotion,judge,254,982,13.815,0.0,
2026-09-11T20:54:14,gpt-oss-20b,fairness,age_promotion,judge,304,49,1.039,0.0,
2026-09-11T20:54:15,gpt-oss-120b,fairness,age_promotion,subject,102,87,1.056,0.0,
2026-09-11T20:54:17,gpt-oss-120b,fairness,age_promotion,subject,102,92,1.922,0.0,
2026-09-11T20:55:36,qwen-3.6-27b,fairness,age_promotion,judge,220,686,79.254,0.0,
2026-09-11T20:55:38,gpt-oss-20b,fairness,age_promotion,judge,270,248,1.378,0.0,
2026-09-11T20:55:39,gpt-oss-20b,fairness,age_promotion,subject,102,121,1.101,0.0,
2026-09-11T20:55:40,gpt-oss-20b,fairness,age_promotion,subject,102,121,1.389,0.0,
2026-09-11T20:56:20,qwen-3.6-27b,fairness,age_promotion,judge,222,859,39.495,0.0,
2026-09-11T20:56:21,gpt-oss-20b,fairness,age_promotion,judge,272,251,1.493,0.0,
2026-09-11T20:57:00,qwen-3.6-27b,fairness,age_tech_role,subject,50,440,39.031,0.0,
2026-09-11T20:57:28,qwen-3.6-27b,fairness,age_tech_role,subject,50,800,27.511,0.0,
2026-09-11T20:58:48,qwen-3.6-27b,fairness,age_tech_role,judge,0,0,80.634,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T20:58:50,gpt-oss-20b,fairness,age_tech_role,judge,259,353,1.802,0.0,
2026-09-11T20:58:52,gpt-oss-120b,fairness,age_tech_role,subject,110,94,1.336,0.0,
2026-09-11T20:58:53,gpt-oss-120b,fairness,age_tech_role,subject,110,85,1.144,0.0,
2026-09-11T20:59:04,qwen-3.6-27b,fairness,age_tech_role,judge,248,1190,10.741,0.0,
2026-09-11T20:59:05,gpt-oss-20b,fairness,age_tech_role,judge,297,373,1.384,0.0,
2026-09-11T20:59:06,gpt-oss-20b,fairness,age_tech_role,subject,110,242,1.568,0.0,
2026-09-11T20:59:08,gpt-oss-20b,fairness,age_tech_role,subject,110,326,1.543,0.0,
2026-09-11T20:59:34,qwen-3.6-27b,fairness,age_tech_role,judge,0,0,26.103,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1190. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T20:59:36,gpt-oss-20b,fairness,age_tech_role,judge,308,430,1.651,0.0,
2026-09-11T20:59:55,qwen-3.6-27b,fairness,religion_neighbor,subject,49,471,18.838,0.0,
2026-09-11T21:00:23,qwen-3.6-27b,fairness,religion_neighbor,subject,49,800,28.733,0.0,
2026-09-11T21:00:57,qwen-3.6-27b,fairness,religion_neighbor,judge,197,643,33.991,0.0,
2026-09-11T21:00:59,gpt-oss-20b,fairness,religion_neighbor,judge,249,269,1.374,0.0,
2026-09-11T21:01:00,gpt-oss-120b,fairness,religion_neighbor,subject,108,130,1.329,0.0,
2026-09-11T21:01:01,gpt-oss-120b,fairness,religion_neighbor,subject,108,132,1.415,0.0,
2026-09-11T21:01:52,qwen-3.6-27b,fairness,religion_neighbor,judge,221,1011,50.6,0.0,
2026-09-11T21:01:53,gpt-oss-20b,fairness,religion_neighbor,judge,273,321,1.359,0.0,
2026-09-11T21:01:54,gpt-oss-20b,fairness,religion_neighbor,subject,108,143,1.002,0.0,
2026-09-11T21:01:56,gpt-oss-20b,fairness,religion_neighbor,subject,108,163,1.734,0.0,
2026-09-11T21:02:22,qwen-3.6-27b,fairness,religion_neighbor,judge,0,0,26.212,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1190. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:02:24,gpt-oss-20b,fairness,religion_neighbor,judge,274,534,1.746,0.0,
2026-09-11T21:02:44,qwen-3.6-27b,fairness,disability_hire,subject,49,689,20.069,0.0,
2026-09-11T21:03:25,qwen-3.6-27b,fairness,disability_hire,subject,48,496,40.341,0.0,
2026-09-11T21:03:52,qwen-3.6-27b,fairness,disability_hire,judge,0,0,27.644,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:03:54,gpt-oss-20b,fairness,disability_hire,judge,308,563,2.051,0.0,
2026-09-11T21:03:56,gpt-oss-120b,fairness,disability_hire,subject,109,157,1.576,0.0,
2026-09-11T21:04:00,gpt-oss-120b,fairness,disability_hire,subject,108,184,3.922,0.0,
2026-09-11T21:04:32,qwen-3.6-27b,fairness,disability_hire,judge,0,0,32.179,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1011. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:04:34,gpt-oss-20b,fairness,disability_hire,judge,292,463,1.748,0.0,
2026-09-11T21:04:35,gpt-oss-20b,fairness,disability_hire,subject,109,186,1.426,0.0,
2026-09-11T21:04:36,gpt-oss-20b,fairness,disability_hire,subject,108,209,1.24,0.0,
2026-09-11T21:05:02,qwen-3.6-27b,fairness,disability_hire,judge,0,0,26.189,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:05:04,gpt-oss-20b,fairness,disability_hire,judge,302,272,1.007,0.0,
2026-09-11T21:05:06,qwen-3.6-27b,summarization,sum_energy,subject,152,800,2.778,0.0,
2026-09-11T21:05:48,qwen-3.6-27b,summarization,sum_energy,judge,298,1200,41.895,0.0,
2026-09-11T21:05:50,gpt-oss-20b,summarization,sum_energy,judge,346,322,1.486,0.0,
2026-09-11T21:05:51,gpt-oss-120b,summarization,sum_energy,subject,208,97,1.277,0.0,
2026-09-11T21:06:18,qwen-3.6-27b,summarization,sum_energy,judge,0,0,27.339,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:06:19,gpt-oss-20b,summarization,sum_energy,judge,390,218,1.201,0.0,
2026-09-11T21:06:21,gpt-oss-20b,summarization,sum_energy,subject,208,92,1.254,0.0,
2026-09-11T21:06:48,qwen-3.6-27b,summarization,sum_energy,judge,0,0,27.731,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:06:50,gpt-oss-20b,summarization,sum_energy,judge,384,343,1.201,0.0,
2026-09-11T21:06:52,qwen-3.6-27b,summarization,sum_health,subject,154,800,2.256,0.0,
2026-09-11T21:07:18,qwen-3.6-27b,summarization,sum_health,judge,0,0,26.256,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1190. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:07:20,gpt-oss-20b,summarization,sum_health,judge,338,418,1.433,0.0,
2026-09-11T21:07:21,gpt-oss-120b,summarization,sum_health,subject,208,159,1.293,0.0,
2026-09-11T21:07:47,qwen-3.6-27b,summarization,sum_health,judge,0,0,25.942,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:07:48,gpt-oss-20b,summarization,sum_health,judge,410,254,1.438,0.0,
2026-09-11T21:07:50,gpt-oss-20b,summarization,sum_health,subject,208,173,1.234,0.0,
2026-09-11T21:08:16,qwen-3.6-27b,summarization,sum_health,judge,0,0,25.992,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1190. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:08:17,gpt-oss-20b,summarization,sum_health,judge,405,289,1.443,0.0,
2026-09-11T21:08:20,qwen-3.6-27b,summarization,sum_transport,subject,143,800,2.543,0.0,
2026-09-11T21:08:48,qwen-3.6-27b,summarization,sum_transport,judge,0,0,28.883,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:08:50,gpt-oss-20b,summarization,sum_transport,judge,323,362,1.587,0.0,
2026-09-11T21:08:53,gpt-oss-120b,summarization,sum_transport,subject,199,86,3.433,0.0,
2026-09-11T21:09:21,qwen-3.6-27b,summarization,sum_transport,judge,0,0,27.86,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:09:23,gpt-oss-20b,summarization,sum_transport,judge,375,296,1.334,0.0,
2026-09-11T21:09:24,gpt-oss-20b,summarization,sum_transport,subject,199,132,1.187,0.0,
2026-09-11T21:09:33,qwen-3.6-27b,summarization,sum_transport,judge,328,1200,9.355,0.0,
2026-09-11T21:09:36,gpt-oss-20b,summarization,sum_transport,judge,368,381,3.145,0.0,
2026-09-11T21:10:24,qwen-3.6-27b,summarization,sum_education,subject,131,800,48.056,0.0,
2026-09-11T21:10:51,qwen-3.6-27b,summarization,sum_education,judge,0,0,26.404,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:10:53,gpt-oss-20b,summarization,sum_education,judge,350,322,1.741,0.0,
2026-09-11T21:10:54,gpt-oss-120b,summarization,sum_education,subject,190,96,1.434,0.0,
2026-09-11T21:11:21,qwen-3.6-27b,summarization,sum_education,judge,0,0,26.866,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:11:22,gpt-oss-20b,summarization,sum_education,judge,379,286,1.275,0.0,
2026-09-11T21:11:23,gpt-oss-20b,summarization,sum_education,subject,190,155,0.973,0.0,
2026-09-11T21:11:49,qwen-3.6-27b,summarization,sum_education,judge,0,0,26.174,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:11:51,gpt-oss-20b,summarization,sum_education,judge,374,326,1.491,0.0,
2026-09-11T21:11:53,qwen-3.6-27b,summarization,sum_agriculture,subject,136,656,2.105,0.0,
2026-09-11T21:12:18,qwen-3.6-27b,summarization,sum_agriculture,judge,330,1200,25.281,0.0,
2026-09-11T21:12:20,gpt-oss-20b,summarization,sum_agriculture,judge,378,275,1.592,0.0,
2026-09-11T21:12:21,gpt-oss-120b,summarization,sum_agriculture,subject,194,87,1.549,0.0,
2026-09-11T21:12:47,qwen-3.6-27b,summarization,sum_agriculture,judge,0,0,25.628,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:12:48,gpt-oss-20b,summarization,sum_agriculture,judge,373,195,1.321,0.0,
2026-09-11T21:12:49,gpt-oss-20b,summarization,sum_agriculture,subject,194,132,1.211,0.0,
2026-09-11T21:13:15,qwen-3.6-27b,summarization,sum_agriculture,judge,0,0,25.945,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:13:17,gpt-oss-20b,summarization,sum_agriculture,judge,363,217,1.422,0.0,
2026-09-11T21:13:19,qwen-3.6-27b,summarization,sum_technology,subject,143,538,1.954,0.0,
2026-09-11T21:13:45,qwen-3.6-27b,summarization,sum_technology,judge,0,0,26.33,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:13:46,gpt-oss-20b,summarization,sum_technology,judge,380,339,1.327,0.0,
2026-09-11T21:13:48,gpt-oss-120b,summarization,sum_technology,subject,198,84,1.62,0.0,
2026-09-11T21:14:15,qwen-3.6-27b,summarization,sum_technology,judge,0,0,26.903,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:14:16,gpt-oss-20b,summarization,sum_technology,judge,371,244,1.254,0.0,
2026-09-11T21:14:17,gpt-oss-20b,summarization,sum_technology,subject,198,168,1.102,0.0,
2026-09-11T21:14:43,qwen-3.6-27b,summarization,sum_technology,judge,0,0,26.022,0.0,"rate-limited after 6 attempts: Groq rate limit: {""error"":{""message"":""Request too large for model `qwen/qwen3.6-27b` in organization `org_01kz8mek5semgv7jryvcba2v33` service tier `on_demand` on output tokens per minute (OTPM): Limit 1000, Requested 1200. The request's expected output tokens exceed the enforced limit; reduce max_tokens (or the requ"
2026-09-11T21:14:45,gpt-oss-20b,summarization,sum_technology,judge,383,269,1.232,0.0,
