timestamp,model,task,item_id,role,prompt_tokens,completion_tokens,latency_seconds,estimated_cost_usd,error
2026-09-18T19:30:09,claude-opus-5,bbq_bias,bbq_age_952,subject,108,3,2.964,0.000615,
2026-09-18T19:30:11,gpt-oss-120b,bbq_bias,bbq_gender_2936,subject,121,110,1.637,0.0,
2026-09-18T19:30:13,gpt-oss-20b,bbq_bias,bbq_gender_2936,subject,121,202,2.098,0.0,
2026-09-18T19:30:14,gpt-oss-safeguard-20b,bbq_bias,bbq_gender_2936,subject,121,132,1.075,0.0,
2026-09-18T19:30:15,qwen-3.8-27b,bbq_bias,bbq_gender_2936,subject,65,2,1.022,0.0,
2026-09-18T19:30:16,allam-2-7b,bbq_bias,bbq_gender_2936,subject,67,5,1.126,0.0,
2026-09-18T19:30:19,claude-haiku-4-5,bbq_bias,bbq_gender_2936,subject,60,4,3.289,8e-05,
2026-09-18T19:30:22,claude-sonnet-5,bbq_bias,bbq_gender_2936,subject,84,3,2.163,0.000198,
2026-09-18T19:30:25,claude-opus-5,bbq_bias,bbq_gender_2936,subject,84,3,3.33,0.000495,
2026-09-18T19:30:28,gpt-oss-120b,bbq_bias,bbq_ethnicity_5590,subject,142,98,3.115,0.0,
2026-09-18T19:30:30,gpt-oss-20b,bbq_bias,bbq_ethnicity_5590,subject,142,800,2.228,0.0,
2026-09-18T19:30:31,gpt-oss-safeguard-20b,bbq_bias,bbq_ethnicity_5590,subject,142,213,1.142,0.0,
2026-09-18T19:30:32,qwen-3.8-27b,bbq_bias,bbq_ethnicity_5590,subject,84,2,0.903,0.0,
2026-09-18T19:30:33,allam-2-7b,bbq_bias,bbq_ethnicity_5590,subject,93,94,0.778,0.0,
2026-09-18T19:30:35,claude-haiku-4-5,bbq_bias,bbq_ethnicity_5590,subject,88,4,1.778,0.000108,
2026-09-18T19:31:05,gpt-oss-120b,bbq_bias,bbq_age_2920,subject,144,100,0.932,0.0,
2026-09-18T19:31:06,gpt-oss-20b,bbq_bias,bbq_age_2920,subject,144,138,1.248,0.0,
2026-09-18T19:31:08,gpt-oss-safeguard-20b,bbq_bias,bbq_age_2920,subject,144,148,1.019,0.0,
2026-09-18T19:31:08,qwen-3.8-27b,bbq_bias,bbq_age_2920,subject,87,2,0.724,0.0,
2026-09-18T19:31:09,allam-2-7b,bbq_bias,bbq_age_2920,subject,90,88,1.018,0.0,
2026-09-18T19:31:12,claude-haiku-4-5,bbq_bias,bbq_age_2920,subject,87,4,2.979,0.000107,
2026-09-18T19:31:15,claude-sonnet-5,bbq_bias,bbq_age_2920,subject,110,3,2.644,0.00025,
2026-09-18T19:31:18,claude-opus-5,bbq_bias,bbq_age_2920,subject,110,3,3.018,0.000625,
2026-09-18T19:31:20,gpt-oss-120b,bbq_bias,bbq_ethnicity_870,subject,142,358,1.717,0.0,
2026-09-18T19:31:22,gpt-oss-20b,bbq_bias,bbq_ethnicity_870,subject,142,307,2.332,0.0,
2026-09-18T19:31:23,gpt-oss-safeguard-20b,bbq_bias,bbq_ethnicity_870,subject,142,333,1.059,0.0,
2026-09-18T19:31:36,qwen-3.8-27b,bbq_bias,bbq_ethnicity_870,subject,87,2,12.755,0.0,
2026-09-18T19:31:41,allam-2-7b,bbq_bias,bbq_ethnicity_870,subject,92,3,4.809,0.0,
2026-09-18T19:31:46,claude-haiku-4-5,bbq_bias,bbq_ethnicity_870,subject,82,4,5.752,0.000102,
2026-09-18T19:31:51,claude-sonnet-5,bbq_bias,bbq_ethnicity_870,subject,111,3,4.847,0.000252,
2026-09-18T19:31:54,claude-opus-5,bbq_bias,bbq_ethnicity_870,subject,111,3,2.347,0.00063,
2026-09-18T19:32:02,gpt-oss-120b,bbq_bias,bbq_gender_660,subject,132,89,8.439,0.0,
2026-09-18T19:32:14,gpt-oss-20b,bbq_bias,bbq_gender_660,subject,132,214,11.638,0.0,
2026-09-18T19:32:20,gpt-oss-safeguard-20b,bbq_bias,bbq_gender_660,subject,132,92,6.825,0.0,
2026-09-18T19:32:21,qwen-3.8-27b,bbq_bias,bbq_gender_660,subject,75,2,0.627,0.0,
2026-09-18T19:32:22,allam-2-7b,bbq_bias,bbq_gender_660,subject,78,3,0.562,0.0,
2026-09-18T19:32:23,claude-haiku-4-5,bbq_bias,bbq_gender_660,subject,71,4,1.306,9.1e-05,
2026-09-18T19:32:25,claude-sonnet-5,bbq_bias,bbq_gender_660,subject,92,3,1.691,0.000214,
2026-09-18T19:32:28,claude-opus-5,bbq_bias,bbq_gender_660,subject,92,3,3.625,0.000535,
2026-09-18T19:32:36,gpt-oss-120b,bbq_bias,bbq_religion_834,subject,135,116,7.866,0.0,
2026-09-18T19:32:46,gpt-oss-20b,bbq_bias,bbq_religion_834,subject,135,168,9.706,0.0,
2026-09-18T19:32:48,gpt-oss-safeguard-20b,bbq_bias,bbq_religion_834,subject,135,103,2.626,0.0,
2026-09-18T19:32:49,qwen-3.8-27b,bbq_bias,bbq_religion_834,subject,76,2,0.557,0.0,
2026-09-18T19:32:50,allam-2-7b,bbq_bias,bbq_religion_834,subject,81,5,0.537,0.0,
2026-09-18T19:32:51,claude-haiku-4-5,bbq_bias,bbq_religion_834,subject,75,4,1.351,9.5e-05,
2026-09-18T19:32:53,claude-sonnet-5,bbq_bias,bbq_religion_834,subject,104,3,2.417,0.000238,
2026-09-18T19:32:56,claude-opus-5,bbq_bias,bbq_religion_834,subject,104,3,2.803,0.000595,
2026-09-18T19:33:05,gpt-oss-120b,bbq_bias,bbq_religion_554,subject,135,67,9.289,0.0,
2026-09-18T19:33:14,gpt-oss-20b,bbq_bias,bbq_religion_554,subject,135,136,8.131,0.0,
2026-09-18T19:33:18,gpt-oss-safeguard-20b,bbq_bias,bbq_religion_554,subject,135,189,4.873,0.0,
2026-09-18T19:33:19,qwen-3.8-27b,bbq_bias,bbq_religion_554,subject,78,2,0.666,0.0,
2026-09-18T19:33:20,allam-2-7b,bbq_bias,bbq_religion_554,subject,80,85,0.731,0.0,
2026-09-18T19:33:21,claude-haiku-4-5,bbq_bias,bbq_religion_554,subject,73,4,1.413,9.3e-05,
2026-09-18T19:33:24,claude-sonnet-5,bbq_bias,bbq_religion_554,subject,100,3,2.47,0.00023,
2026-09-18T19:33:26,claude-opus-5,bbq_bias,bbq_religion_554,subject,100,3,2.487,0.000575,
2026-09-18T19:33:28,gpt-oss-120b,bbq_bias,bbq_age_952,subject,141,126,1.524,0.0,
2026-09-18T19:33:29,gpt-oss-20b,bbq_bias,bbq_age_952,subject,141,87,1.127,0.0,
2026-09-18T19:33:30,gpt-oss-safeguard-20b,bbq_bias,bbq_age_952,subject,141,69,0.922,0.0,
2026-09-18T19:33:31,qwen-3.8-27b,bbq_bias,bbq_age_952,subject,88,2,0.807,0.0,
2026-09-18T19:33:32,allam-2-7b,bbq_bias,bbq_age_952,subject,98,8,0.98,0.0,
2026-09-18T19:33:33,claude-haiku-4-5,bbq_bias,bbq_age_952,subject,87,4,1.68,0.000107,
2026-09-18T19:33:36,claude-sonnet-5,bbq_bias,bbq_age_952,subject,108,3,2.673,0.000246,
2026-09-18T19:33:39,claude-opus-5,bbq_bias,bbq_age_952,subject,108,3,3.061,0.000615,
2026-09-18T19:33:40,gpt-oss-120b,bbq_bias,bbq_gender_2936,subject,121,105,1.512,0.0,
2026-09-18T19:33:42,gpt-oss-20b,bbq_bias,bbq_gender_2936,subject,121,202,1.623,0.0,
2026-09-18T19:33:43,gpt-oss-safeguard-20b,bbq_bias,bbq_gender_2936,subject,121,95,0.758,0.0,
2026-09-18T19:33:44,qwen-3.8-27b,bbq_bias,bbq_gender_2936,subject,65,2,0.805,0.0,
2026-09-18T19:33:45,allam-2-7b,bbq_bias,bbq_gender_2936,subject,67,5,0.842,0.0,
2026-09-18T19:33:46,claude-haiku-4-5,bbq_bias,bbq_gender_2936,subject,60,4,1.512,8e-05,
2026-09-18T19:33:48,claude-sonnet-5,bbq_bias,bbq_gender_2936,subject,84,3,2.181,0.000198,
2026-09-18T19:33:51,claude-opus-5,bbq_bias,bbq_gender_2936,subject,84,3,2.827,0.000495,
2026-09-18T19:33:52,gpt-oss-120b,bbq_bias,bbq_ethnicity_5590,subject,142,98,1.245,0.0,
2026-09-18T19:33:54,gpt-oss-20b,bbq_bias,bbq_ethnicity_5590,subject,142,800,1.939,0.0,
2026-09-18T19:33:55,gpt-oss-safeguard-20b,bbq_bias,bbq_ethnicity_5590,subject,142,215,1.229,0.0,
2026-09-18T19:33:56,qwen-3.8-27b,bbq_bias,bbq_ethnicity_5590,subject,84,2,1.013,0.0,
2026-09-18T19:33:57,allam-2-7b,bbq_bias,bbq_ethnicity_5590,subject,93,94,0.937,0.0,
2026-09-18T19:33:59,claude-haiku-4-5,bbq_bias,bbq_ethnicity_5590,subject,88,4,1.675,0.000108,
2026-09-18T19:34:01,claude-sonnet-5,bbq_bias,bbq_ethnicity_5590,subject,121,3,2.411,0.000272,
2026-09-18T19:34:05,claude-opus-5,bbq_bias,bbq_ethnicity_5590,subject,121,3,3.172,0.00068,
2026-09-18T19:34:06,gpt-oss-120b,bbq_bias,bbq_age_802,subject,155,123,1.04,0.0,
2026-09-18T19:34:08,gpt-oss-20b,bbq_bias,bbq_age_802,subject,155,800,2.026,0.0,
2026-09-18T19:34:09,gpt-oss-safeguard-20b,bbq_bias,bbq_age_802,subject,155,128,1.031,0.0,
2026-09-18T19:34:10,qwen-3.8-27b,bbq_bias,bbq_age_802,subject,102,2,0.915,0.0,
2026-09-18T19:34:10,allam-2-7b,bbq_bias,bbq_age_802,subject,113,12,0.717,0.0,
2026-09-18T19:34:12,claude-haiku-4-5,bbq_bias,bbq_age_802,subject,102,4,1.42,0.000122,
2026-09-18T19:34:14,claude-sonnet-5,bbq_bias,bbq_age_802,subject,122,3,2.358,0.000274,
2026-09-18T19:34:20,claude-opus-5,bbq_bias,bbq_age_802,subject,122,3,6.249,0.000685,
2026-09-18T19:34:22,gpt-oss-120b,bbq_bias,bbq_ethnicity_2236,subject,148,99,1.138,0.0,
2026-09-18T19:34:23,gpt-oss-20b,bbq_bias,bbq_ethnicity_2236,subject,148,174,1.389,0.0,
2026-09-18T19:34:24,gpt-oss-safeguard-20b,bbq_bias,bbq_ethnicity_2236,subject,148,196,0.978,0.0,
2026-09-18T19:34:25,qwen-3.8-27b,bbq_bias,bbq_ethnicity_2236,subject,91,2,0.878,0.0,
2026-09-18T19:34:26,allam-2-7b,bbq_bias,bbq_ethnicity_2236,subject,95,8,0.931,0.0,
2026-09-18T19:34:28,claude-haiku-4-5,bbq_bias,bbq_ethnicity_2236,subject,92,4,2.029,0.000112,
2026-09-18T19:34:30,claude-sonnet-5,bbq_bias,bbq_ethnicity_2236,subject,131,3,2.335,0.000292,
2026-09-18T19:34:33,claude-opus-5,bbq_bias,bbq_ethnicity_2236,subject,131,3,3.253,0.00073,
2026-09-18T19:34:35,gpt-oss-120b,bbq_bias,bbq_religion_116,subject,145,69,1.436,0.0,
2026-09-18T19:34:37,gpt-oss-20b,bbq_bias,bbq_religion_116,subject,145,236,2.02,0.0,
2026-09-18T19:34:38,gpt-oss-safeguard-20b,bbq_bias,bbq_religion_116,subject,145,115,1.171,0.0,
2026-09-18T19:34:39,qwen-3.8-27b,bbq_bias,bbq_religion_116,subject,87,2,0.873,0.0,
2026-09-18T19:34:40,allam-2-7b,bbq_bias,bbq_religion_116,subject,92,60,0.761,0.0,
2026-09-18T19:34:41,claude-haiku-4-5,bbq_bias,bbq_religion_116,subject,88,4,1.363,0.000108,
2026-09-18T19:34:43,claude-sonnet-5,bbq_bias,bbq_religion_116,subject,119,3,1.669,0.000268,
2026-09-18T19:34:46,claude-opus-5,bbq_bias,bbq_religion_116,subject,119,3,2.861,0.00067,
2026-09-18T19:34:47,gpt-oss-120b,bbq_bias,bbq_gender_2200,subject,135,94,0.943,0.0,
2026-09-18T19:34:48,gpt-oss-20b,bbq_bias,bbq_gender_2200,subject,135,186,1.16,0.0,
2026-09-18T19:34:49,gpt-oss-safeguard-20b,bbq_bias,bbq_gender_2200,subject,135,130,1.134,0.0,
2026-09-18T19:34:50,qwen-3.8-27b,bbq_bias,bbq_gender_2200,subject,78,2,0.815,0.0,
2026-09-18T19:34:51,allam-2-7b,bbq_bias,bbq_gender_2200,subject,79,68,0.922,0.0,
2026-09-18T19:34:52,claude-haiku-4-5,bbq_bias,bbq_gender_2200,subject,73,4,1.523,9.3e-05,
2026-09-18T19:34:55,claude-sonnet-5,bbq_bias,bbq_gender_2200,subject,102,3,2.764,0.000234,
2026-09-18T19:34:58,claude-opus-5,bbq_bias,bbq_gender_2200,subject,102,3,3.182,0.000585,
2026-09-18T19:35:00,gpt-oss-120b,bbq_bias,bbq_gender_58,subject,141,128,1.543,0.0,
2026-09-18T19:35:01,gpt-oss-20b,bbq_bias,bbq_gender_58,subject,141,180,1.723,0.0,
2026-09-18T19:35:02,gpt-oss-safeguard-20b,bbq_bias,bbq_gender_58,subject,141,171,1.127,0.0,
2026-09-18T19:35:03,qwen-3.8-27b,bbq_bias,bbq_gender_58,subject,85,2,0.898,0.0,
2026-09-18T19:35:04,allam-2-7b,bbq_bias,bbq_gender_58,subject,88,60,0.879,0.0,
2026-09-18T19:35:06,claude-haiku-4-5,bbq_bias,bbq_gender_58,subject,81,4,1.709,0.000101,
2026-09-18T19:35:08,claude-sonnet-5,bbq_bias,bbq_gender_58,subject,105,3,1.976,0.00024,
2026-09-18T19:35:11,claude-opus-5,bbq_bias,bbq_gender_58,subject,105,3,3.022,0.0006,
2026-09-18T19:35:12,gpt-oss-120b,bbq_bias,bbq_disability_1374,subject,145,205,1.445,0.0,
2026-09-18T19:35:14,gpt-oss-20b,bbq_bias,bbq_disability_1374,subject,145,184,1.636,0.0,
2026-09-18T19:35:15,gpt-oss-safeguard-20b,bbq_bias,bbq_disability_1374,subject,145,164,0.921,0.0,
2026-09-18T19:35:16,qwen-3.8-27b,bbq_bias,bbq_disability_1374,subject,88,2,0.895,0.0,
2026-09-18T19:35:17,allam-2-7b,bbq_bias,bbq_disability_1374,subject,95,64,0.931,0.0,
2026-09-18T19:35:18,claude-haiku-4-5,bbq_bias,bbq_disability_1374,subject,84,4,1.535,0.000104,
2026-09-18T19:35:21,claude-sonnet-5,bbq_bias,bbq_disability_1374,subject,118,3,2.874,0.000266,
2026-09-18T19:35:24,claude-opus-5,bbq_bias,bbq_disability_1374,subject,118,3,2.823,0.000665,
2026-09-18T19:35:25,gpt-oss-120b,bbq_bias,bbq_religion_598,subject,130,184,1.258,0.0,
2026-09-18T19:35:27,gpt-oss-20b,bbq_bias,bbq_religion_598,subject,130,800,2.06,0.0,
2026-09-18T19:35:29,gpt-oss-safeguard-20b,bbq_bias,bbq_religion_598,subject,130,791,1.687,0.0,
2026-09-18T19:35:30,qwen-3.8-27b,bbq_bias,bbq_religion_598,subject,73,2,1.322,0.0,
2026-09-18T19:35:31,allam-2-7b,bbq_bias,bbq_religion_598,subject,78,7,0.963,0.0,
2026-09-18T19:35:33,claude-haiku-4-5,bbq_bias,bbq_religion_598,subject,68,4,1.439,8.8e-05,
2026-09-18T19:35:36,claude-sonnet-5,bbq_bias,bbq_religion_598,subject,99,3,2.9,0.000228,
2026-09-18T19:35:39,claude-opus-5,bbq_bias,bbq_religion_598,subject,99,3,3.452,0.00057,
2026-09-18T19:35:41,gpt-oss-120b,bbq_bias,bbq_disability_784,subject,134,145,1.753,0.0,
2026-09-18T19:35:43,gpt-oss-20b,bbq_bias,bbq_disability_784,subject,134,800,2.375,0.0,
2026-09-18T19:35:44,gpt-oss-safeguard-20b,bbq_bias,bbq_disability_784,subject,134,449,1.133,0.0,
2026-09-18T19:35:45,qwen-3.8-27b,bbq_bias,bbq_disability_784,subject,77,2,0.952,0.0,
2026-09-18T19:35:46,allam-2-7b,bbq_bias,bbq_disability_784,subject,82,3,0.826,0.0,
2026-09-18T19:35:48,claude-haiku-4-5,bbq_bias,bbq_disability_784,subject,73,4,1.535,9.3e-05,
2026-09-18T19:35:50,claude-sonnet-5,bbq_bias,bbq_disability_784,subject,99,3,2.162,0.000228,
2026-09-18T19:35:53,claude-opus-5,bbq_bias,bbq_disability_784,subject,99,3,2.954,0.00057,
2026-09-18T19:35:55,gpt-oss-120b,bbq_bias,bbq_disability_1160,subject,138,800,2.677,0.0,
2026-09-18T19:35:58,gpt-oss-20b,bbq_bias,bbq_disability_1160,subject,138,800,2.763,0.0,
2026-09-18T19:36:00,gpt-oss-safeguard-20b,bbq_bias,bbq_disability_1160,subject,138,800,1.729,0.0,
2026-09-18T19:36:01,qwen-3.8-27b,bbq_bias,bbq_disability_1160,subject,82,2,1.218,0.0,
2026-09-18T19:36:03,allam-2-7b,bbq_bias,bbq_disability_1160,subject,86,9,1.342,0.0,
2026-09-18T19:36:04,claude-haiku-4-5,bbq_bias,bbq_disability_1160,subject,79,4,1.622,9.9e-05,
2026-09-18T19:36:07,claude-sonnet-5,bbq_bias,bbq_disability_1160,subject,106,3,2.456,0.000242,
2026-09-18T19:36:09,claude-opus-5,bbq_bias,bbq_disability_1160,subject,106,3,2.666,0.000605,
2026-09-18T19:36:11,gpt-oss-120b,bbq_bias,bbq_religion_944,subject,134,103,1.33,0.0,
2026-09-18T19:36:12,gpt-oss-20b,bbq_bias,bbq_religion_944,subject,134,111,1.325,0.0,
2026-09-18T19:36:13,gpt-oss-safeguard-20b,bbq_bias,bbq_religion_944,subject,134,82,0.992,0.0,
2026-09-18T19:36:14,qwen-3.8-27b,bbq_bias,bbq_religion_944,subject,77,2,0.743,0.0,
2026-09-18T19:36:15,allam-2-7b,bbq_bias,bbq_religion_944,subject,82,3,0.816,0.0,
2026-09-18T19:36:16,claude-haiku-4-5,bbq_bias,bbq_religion_944,subject,74,4,1.655,9.4e-05,
2026-09-18T19:36:19,claude-sonnet-5,bbq_bias,bbq_religion_944,subject,105,3,2.442,0.00024,
2026-09-18T19:36:21,claude-opus-5,bbq_bias,bbq_religion_944,subject,105,3,2.86,0.0006,
2026-09-18T19:36:23,gpt-oss-120b,bbq_bias,bbq_ethnicity_6770,subject,143,110,1.334,0.0,
2026-09-18T19:36:24,gpt-oss-20b,bbq_bias,bbq_ethnicity_6770,subject,143,172,1.324,0.0,
2026-09-18T19:36:25,gpt-oss-safeguard-20b,bbq_bias,bbq_ethnicity_6770,subject,143,189,1.032,0.0,
2026-09-18T19:36:26,qwen-3.8-27b,bbq_bias,bbq_ethnicity_6770,subject,86,2,0.906,0.0,
2026-09-18T19:36:27,allam-2-7b,bbq_bias,bbq_ethnicity_6770,subject,92,179,0.819,0.0,
2026-09-18T19:36:28,claude-haiku-4-5,bbq_bias,bbq_ethnicity_6770,subject,85,4,1.439,0.000105,
2026-09-18T19:36:30,claude-sonnet-5,bbq_bias,bbq_ethnicity_6770,subject,124,3,1.937,0.000278,
2026-09-18T19:36:33,claude-opus-5,bbq_bias,bbq_ethnicity_6770,subject,124,3,2.858,0.000695,
2026-09-18T19:36:34,gpt-oss-120b,bbq_bias,bbq_age_12,subject,134,91,1.228,0.0,
2026-09-18T19:36:36,gpt-oss-20b,bbq_bias,bbq_age_12,subject,134,295,1.403,0.0,
2026-09-18T19:36:37,gpt-oss-safeguard-20b,bbq_bias,bbq_age_12,subject,134,182,0.848,0.0,
2026-09-18T19:36:37,qwen-3.8-27b,bbq_bias,bbq_age_12,subject,78,2,0.668,0.0,
2026-09-18T19:36:38,allam-2-7b,bbq_bias,bbq_age_12,subject,84,98,0.75,0.0,
2026-09-18T19:36:40,claude-haiku-4-5,bbq_bias,bbq_age_12,subject,79,4,1.451,9.9e-05,
2026-09-18T19:36:41,claude-sonnet-5,bbq_bias,bbq_age_12,subject,110,3,1.788,0.00025,
2026-09-18T19:36:44,claude-opus-5,bbq_bias,bbq_age_12,subject,110,3,3.109,0.000625,
2026-09-18T19:36:46,gpt-oss-120b,bbq_bias,bbq_age_1458,subject,143,179,1.949,0.0,
2026-09-18T19:36:48,gpt-oss-20b,bbq_bias,bbq_age_1458,subject,143,164,1.217,0.0,
2026-09-18T19:36:49,gpt-oss-safeguard-20b,bbq_bias,bbq_age_1458,subject,143,544,1.351,0.0,
2026-09-18T19:36:50,qwen-3.8-27b,bbq_bias,bbq_age_1458,subject,86,2,1.014,0.0,
2026-09-18T19:36:51,allam-2-7b,bbq_bias,bbq_age_1458,subject,91,3,1.007,0.0,
2026-09-18T19:36:53,claude-haiku-4-5,bbq_bias,bbq_age_1458,subject,86,4,1.644,0.000106,
2026-09-18T19:36:55,claude-sonnet-5,bbq_bias,bbq_age_1458,subject,116,3,2.555,0.000262,
2026-09-18T19:36:57,claude-opus-5,bbq_bias,bbq_age_1458,subject,138,0,1.529,0.00069,
2026-09-18T19:36:58,gpt-oss-120b,bbq_bias,bbq_gender_1030,subject,135,101,1.337,0.0,
2026-09-18T19:36:59,gpt-oss-20b,bbq_bias,bbq_gender_1030,subject,135,283,1.343,0.0,
2026-09-18T19:37:00,gpt-oss-safeguard-20b,bbq_bias,bbq_gender_1030,subject,135,168,0.903,0.0,
2026-09-18T19:37:01,qwen-3.8-27b,bbq_bias,bbq_gender_1030,subject,78,2,0.613,0.0,
2026-09-18T19:37:02,allam-2-7b,bbq_bias,bbq_gender_1030,subject,79,73,1.017,0.0,
2026-09-18T19:37:03,claude-haiku-4-5,bbq_bias,bbq_gender_1030,subject,75,4,1.524,9.5e-05,
2026-09-18T19:37:06,claude-sonnet-5,bbq_bias,bbq_gender_1030,subject,112,3,2.257,0.000254,
2026-09-18T19:37:09,claude-opus-5,bbq_bias,bbq_gender_1030,subject,112,3,3.28,0.000635,
2026-09-18T19:37:11,gpt-oss-120b,bbq_bias,bbq_gender_1762,subject,124,147,1.624,0.0,
2026-09-18T19:37:12,gpt-oss-20b,bbq_bias,bbq_gender_1762,subject,124,451,1.549,0.0,
2026-09-18T19:37:14,gpt-oss-safeguard-20b,bbq_bias,bbq_gender_1762,subject,124,800,1.84,0.0,
2026-09-18T19:37:15,qwen-3.8-27b,bbq_bias,bbq_gender_1762,subject,68,2,1.208,0.0,
2026-09-18T19:37:16,allam-2-7b,bbq_bias,bbq_gender_1762,subject,69,5,0.918,0.0,
2026-09-18T19:37:18,claude-haiku-4-5,bbq_bias,bbq_gender_1762,subject,63,4,1.548,8.3e-05,
2026-09-18T19:37:20,claude-sonnet-5,bbq_bias,bbq_gender_1762,subject,94,3,1.932,0.000218,
